osm_id,name,lat,lon,poi_type,borough_query
airbnb/23377365,East Village Location to Experience Manhattan,40.72622,-73.98507,airbnb,Airbnb-NYC
airbnb/23377713,Private room in lovely Brooklyn Apt,40.66095,-73.99687,airbnb,Airbnb-NYC
airbnb/23388053,Private Room in Beautiful Soho NYC,40.72603,-74.00268,airbnb,Airbnb-NYC
airbnb/23392375,Home away from home in cozy BK apartment,40.68823,-73.91696,airbnb,Airbnb-NYC
airbnb/23393043,Brooklyn Oasis - 2 Bedroom Apt,40.67054,-73.87742,airbnb,Airbnb-NYC
airbnb/23413509,Bedroom in apartment in Brooklyn/Bed-Stuy,40.68143730836334,-73.90977306256619,airbnb,Airbnb-NYC
airbnb/23425584,"1 bedroom, entire apartment, in upper Manhattan",40.83229,-73.94425,airbnb,Airbnb-NYC
airbnb/24129287,Sunny Private Bushwick Bedroom,40.69313,-73.90613,airbnb,Airbnb-NYC
airbnb/24131843,"Snug, Sun Flooded Room in The Upper West Side",40.80253,-73.96372,airbnb,Airbnb-NYC
airbnb/24136172,Sunny Studio Williamsburg w/ Private Bath&Entrance,40.71148,-73.94249,airbnb,Airbnb-NYC
airbnb/24136557,Soho/ LES/Vill NYC 2 br Lux apt,40.72564,-73.99044,airbnb,Airbnb-NYC
airbnb/24137748,Manhattan doorman building 71st St. & West End Ave,40.77939,-73.98518,airbnb,Airbnb-NYC
airbnb/24137869,Deluxe  Garden w.Jacuzzi,40.80721,-73.95062,airbnb,Airbnb-NYC
airbnb/24140198,1 Bedroom Elevator Building Apartment in SoHo,40.72245,-73.99505,airbnb,Airbnb-NYC
airbnb/24151237,The Resorts World Experience,40.67928,-73.83203,airbnb,Airbnb-NYC
airbnb/24154729,Sunny Brooklyn Artist's Apartment,40.71521,-73.93585,airbnb,Airbnb-NYC
airbnb/23427160,"Bright, renovated duplex with deck and backyard",40.68924,-73.95695,airbnb,Airbnb-NYC
airbnb/23432542,Quiet 1 BR + WFH Retreat E 62nd St. Close to Park,40.76417,-73.96743,airbnb,Airbnb-NYC
airbnb/23433516,The Kingston - A 3BR/2BA Duplex Apartment,40.67373,-73.94164,airbnb,Airbnb-NYC
airbnb/23434788,Bright Bushwick Apartment with City Views!,40.70244,-73.92837,airbnb,Airbnb-NYC
airbnb/23435772,Lakeside View in Brooklyn - its true!,40.65249,-73.96424,airbnb,Airbnb-NYC
airbnb/23435916,"Lovely, Modern Apartment in Park Slope, Brooklyn",40.65839,-73.9858,airbnb,Airbnb-NYC
airbnb/23436437,Large room 24 hrs doorman,40.79202,-73.97476,airbnb,Airbnb-NYC
airbnb/23437788,Charming 1BR + WFH in Historic UES Townhouse,40.7641591,-73.9674392,airbnb,Airbnb-NYC
airbnb/23437793,Private Suite & Entry. 2 blocks to subway.,40.76247,-73.92676,airbnb,Airbnb-NYC
airbnb/24162261,Spacious room in a home,40.75414,-73.85671,airbnb,Airbnb-NYC
airbnb/24177410,King-Suite on Greene,40.68945,-73.93274,airbnb,Airbnb-NYC
airbnb/24178083,Sunny room just a short walk to parks & shopping,40.66231,-73.99206,airbnb,Airbnb-NYC
airbnb/24181763,"Private Room in Bklyn, 1 min to J, Legal Reg NYC",40.68326,-73.87802,airbnb,Airbnb-NYC
airbnb/24186775,"Huge, Clean Brooklyn Room with lots of light",40.68074,-73.91969,airbnb,Airbnb-NYC
airbnb/24199400,Washington Heights,40.83864,-73.94255,airbnb,Airbnb-NYC
airbnb/24203680,Entire Newly Renovated Sugar Hill Apt,40.82618,-73.9444,airbnb,Airbnb-NYC
airbnb/23451337,Spacious fully furnished studio apartment,40.75985,-73.96277,airbnb,Airbnb-NYC
airbnb/23455106,"Spacious Comfy Space, Full of Light",40.68113,-73.97973,airbnb,Airbnb-NYC
airbnb/23466099,Your Crown Heights 1 bedroom apartment,40.67278,-73.95686,airbnb,Airbnb-NYC
airbnb/23485307,Hotel-like Studio- loft  Private Room Wall Street,40.703,-74.01019,airbnb,Airbnb-NYC
airbnb/23489726,Bushwick Awesome Apartment,40.68462,-73.91482,airbnb,Airbnb-NYC
airbnb/24834058,Queens C Place 1,40.67044,-73.7936,airbnb,Airbnb-NYC
airbnb/24845719,"Stunning, oversized 2 Bed, 2 Bath in Prime Wburg",40.71335,-73.95742,airbnb,Airbnb-NYC
airbnb/24851371,Brooklyn Room with a Rooftop,40.67343,-73.93119,airbnb,Airbnb-NYC
airbnb/24852364,Luxury Apartment in Midtown East,40.75348,-73.9716,airbnb,Airbnb-NYC
airbnb/24852836,The Best location in Upper East Side!,40.77727,-73.94818,airbnb,Airbnb-NYC
airbnb/24866378,Home Sweet Home in Flatbush,40.65336,-73.96231,airbnb,Airbnb-NYC
airbnb/24889024,Gorgeous + Private One Bed in Historic Fort Greene,40.69348,-73.97038,airbnb,Airbnb-NYC
airbnb/24893756,Elegant Room Close to LGA & JFK with Free Parking,40.75909,-73.87839,airbnb,Airbnb-NYC
airbnb/23536265,2BR apartment at the Upper East,40.7816,-73.94505,airbnb,Airbnb-NYC
airbnb/23541451,Entire Apartment for a Great Price,40.66011,-73.87821,airbnb,Airbnb-NYC
airbnb/23565676,"Top FL 2 bedrom, 1 bath, 1 living rm F & R Balcony",40.75639,-73.83165,airbnb,Airbnb-NYC
airbnb/24206044,1 bed-Convent Ave.  Near CCNY Sleeps 4,40.82537,-73.94857,airbnb,Airbnb-NYC
airbnb/24226175,Bright apt w Balcony in the heart of williamsburg,40.71211,-73.95857,airbnb,Airbnb-NYC
airbnb/24234359,Town House in Popular Forte Green,40.69682,-73.97161,airbnb,Airbnb-NYC
airbnb/24260247,Ditmas Park Victorian Home,40.64394,-73.96057,airbnb,Airbnb-NYC
airbnb/24260404,Far Rockaway Get Away,40.5952,-73.76356,airbnb,Airbnb-NYC
airbnb/24267706,♥Sunshine of the Spotless Mind room♥,40.68258,-73.91264,airbnb,Airbnb-NYC
airbnb/24276835,Brooklyn Flat in prime Carroll Gardens (Room),40.67544813722184,-73.99941916390856,airbnb,Airbnb-NYC
airbnb/24282118,One Bed Room in Financial District,40.70501,-74.0082,airbnb,Airbnb-NYC
airbnb/23572577,Sunny Bushwick Bedroom,40.69502,-73.91315,airbnb,Airbnb-NYC
airbnb/23593842,SI HOUSE - Lovely 2 bedroom unit in Staten Island,40.60768,-74.07541,airbnb,Airbnb-NYC
airbnb/25221993,Quiet & cozy 1BR/Balcony - Williamsburg Graham L,40.71896,-73.9427,airbnb,Airbnb-NYC
airbnb/25226807,"Beautiful, spacious loft in Clinton Hill",40.69197,-73.96093,airbnb,Airbnb-NYC
airbnb/24288869,Calm Room+Backyard 3min toSubway Mins to Manhattan,40.70096,-73.90739,airbnb,Airbnb-NYC
airbnb/24326705,Sunny apartment in prime Greenpoint-Steps to train,40.72425,-73.95167,airbnb,Airbnb-NYC
airbnb/24336268,SINGLE SHARED BATHROOM,40.73392,-73.9834,airbnb,Airbnb-NYC
airbnb/24351719,LES 2 BR Penthouse New Construction,40.72198,-73.98404,airbnb,Airbnb-NYC
airbnb/24352967,"""Contentment""",40.6562,-73.93877,airbnb,Airbnb-NYC
airbnb/24356861,COZY & BEAUTIFUL 1bdrm in Upper NYC,40.83851,-73.94251,airbnb,Airbnb-NYC
airbnb/24357562,Cozy Apartment- Lower East Side near F/M/J/Z  :),40.71843,-73.98604,airbnb,Airbnb-NYC
airbnb/24370400,PRIVate ROOFTop & Balcony Penthouse Prospect Park,40.65375,-73.95769,airbnb,Airbnb-NYC
airbnb/25232008,Entire apt on Central Park at 6th Avenue,40.76395,-73.97526,airbnb,Airbnb-NYC
airbnb/24907920,West Village 1BR W.11 St/7av,40.73574,-74.00094,airbnb,Airbnb-NYC
airbnb/24910042,One bedroom apartment in Clinton Hill,40.69079,-73.96771,airbnb,Airbnb-NYC
airbnb/24910361,"""The Little House by the Sea""",40.56948,-73.85941,airbnb,Airbnb-NYC
airbnb/24912129,Stunning Corner 1BR · McCarren Park Skyline Views,40.72019,-73.95509,airbnb,Airbnb-NYC
airbnb/24916571,2 Bedroom Private Guest Suite in Greenpoint,40.72902,-73.94736,airbnb,Airbnb-NYC
airbnb/24919725,Shared Open Studio - Floor Space,40.75736,-73.98114,airbnb,Airbnb-NYC
airbnb/24920771,Sweet Home 2A,40.75944,-73.81366,airbnb,Airbnb-NYC
airbnb/24922519,Beautiful brownstone garden apt. w/outdoor,40.6829,-73.95133,airbnb,Airbnb-NYC
airbnb/24943768,Luxurious Suite Grand Central,40.74947,-73.97855,airbnb,Airbnb-NYC
airbnb/25235760,Location Astoria Park,40.77221,-73.92885,airbnb,Airbnb-NYC
airbnb/25251220,"Very Quiet 'nd Safe, overlooking backyard gardens",40.78645,-73.97054,airbnb,Airbnb-NYC
airbnb/24945253,Brand new beach front house near JFK (2),40.58717,-73.79453,airbnb,Airbnb-NYC
airbnb/24947076,"3-bedroom sunny, quiet, spacious Williamsburg apt",40.71719,-73.94198,airbnb,Airbnb-NYC
airbnb/24960138,"Blueground | Tribeca, indoor pool & gym",40.71579,-74.00587,airbnb,Airbnb-NYC
airbnb/24961967,BEAUTIFUL LUX STUDIO -AMAZING ENTERTAINMENT SYSTEM,40.64248,-73.90425,airbnb,Airbnb-NYC
airbnb/24963166,Huge Room in the Middle of Bushwick,40.69852,-73.92433,airbnb,Airbnb-NYC
airbnb/24966197,"Hell's Kitchen/West Midtown - Quiet, private room",40.76461,-73.98751,airbnb,Airbnb-NYC
airbnb/24970711,Budget Basement,40.73833,-73.80764,airbnb,Airbnb-NYC
airbnb/24970982,Central & Comfortable 1-Bed Guest Suite,40.683477931364045,-73.99847724483729,airbnb,Airbnb-NYC
airbnb/24372429,Outdoor HOT TUB | Backyard Oasis | 2 Bedrooms,40.68612,-73.9141,airbnb,Airbnb-NYC
airbnb/26043335,Luminous and Spacious Private Room,40.64458,-73.97574,airbnb,Airbnb-NYC
airbnb/26043558,Serene Garden floor-through apartment,40.68721,-73.93367,airbnb,Airbnb-NYC
airbnb/26050704,Greenpoint room,40.73789,-73.9556,airbnb,Airbnb-NYC
airbnb/26055709,Sunlit Private Room One Block off Subway (3 & 4),40.66726,-73.93059,airbnb,Airbnb-NYC
airbnb/26057878,"Soho family loft 3 beds, 2 bedroom. Best location!",40.72425,-73.99797,airbnb,Airbnb-NYC
airbnb/26074006,Room in 4BR/1BA apt 5min 2/3 train 135 St Station,40.81076,-73.94354,airbnb,Airbnb-NYC
airbnb/26093497,Beautiful 5 bedroom+ Oasis in NYC,40.63558,-73.96543,airbnb,Airbnb-NYC
airbnb/26126894,2+1 Bedroom Apartment Upper West Side,40.80702,-73.96511,airbnb,Airbnb-NYC
airbnb/26127726,"Spacious, beautiful, quiet 2BR 2BA in the UES",40.77198,-73.95531,airbnb,Airbnb-NYC
airbnb/26131606,The Grand IV • Vibe 8648,40.75024032592773,-73.97774505615234,airbnb,Airbnb-NYC
airbnb/26131794,The Grand VI • Vibe 8609,40.75024032592773,-73.97774505615234,airbnb,Airbnb-NYC
airbnb/26134638,Beautiful 1 Bdrm w/ Large Private Patio,40.70987,-73.95409,airbnb,Airbnb-NYC
airbnb/26136583,Newly Renovated Cozy Apartment,40.74878,-73.89577,airbnb,Airbnb-NYC
airbnb/26137379,Bronx Private Suite,40.83056755701746,-73.9206296827176,airbnb,Airbnb-NYC
airbnb/26138702,Clean and big bedroom close to manhattan,40.74499,-73.91666,airbnb,Airbnb-NYC
airbnb/25255024,The Garden Level Getaway,40.86673,-73.84074,airbnb,Airbnb-NYC
airbnb/25257884,*Spacious 3BR Near Columbia Uni & Riverside Park*,40.814278,-73.960258,airbnb,Airbnb-NYC
airbnb/25263845,Private Room with a Majestic View,40.85137,-73.94066,airbnb,Airbnb-NYC
airbnb/25274961,Beautiful cozy Room,40.75407,-73.9019,airbnb,Airbnb-NYC
airbnb/25277702,Apartment in Midtown close to Bloomingdales,40.75889,-73.96084,airbnb,Airbnb-NYC
airbnb/24983084,Historic West Village 3BD Townhouse | Patio & Deck,40.73757,-74.00295,airbnb,Airbnb-NYC
airbnb/24990534,Maurice’s Penthouse,40.67567,-73.9519,airbnb,Airbnb-NYC
airbnb/24993470,Pat's Paradise  at Rockaway Beach,40.58542,-73.81791,airbnb,Airbnb-NYC
airbnb/24996332,Master Bedroom with Full Bath & Manhattan View,40.758,-73.86991,airbnb,Airbnb-NYC
airbnb/25006193,Barclays Place - An Idyllic One Bedroom Apartment,40.68386,-73.9788,airbnb,Airbnb-NYC
airbnb/25029794,East Village gem,40.7261,-73.98855,airbnb,Airbnb-NYC
airbnb/25033659,Brooklyn Hidden Oasis.,40.67214203206526,-73.87629753640638,airbnb,Airbnb-NYC
airbnb/25033991,Chic Brooklyn Escape Near Cafés & Park | Sleeps 5,40.68173,-73.93768,airbnb,Airbnb-NYC
airbnb/25280641,Charming 1BR Apartment in the heart of The Village,40.73088,-74.00028,airbnb,Airbnb-NYC
airbnb/25284006,Beautiful loft with plants and light,40.70641,-73.93754,airbnb,Airbnb-NYC
airbnb/25285159,Sunny Bedroom in Brooklyn,40.68862,-73.91215,airbnb,Airbnb-NYC
airbnb/25289848,Nice 2 bedrooms apartment in Bed-Stuy,40.6845,-73.95537,airbnb,Airbnb-NYC
airbnb/25294851,"Quirky, Cozy 1 Bedroom Garden level Apt.",40.68736,-73.91445,airbnb,Airbnb-NYC
airbnb/25296394,NYC Hideaway Urban Suite,40.85496,-73.82958,airbnb,Airbnb-NYC
airbnb/25313204,Charming Apartment in Brooklyn,40.6927,-73.94513,airbnb,Airbnb-NYC
airbnb/25313748,Luxury Condo 45th fl Manhattan view @Times Square,40.75778,-73.99327,airbnb,Airbnb-NYC
airbnb/26149494,10 minutes from JFK Airport Rockaway Beach Heaven,40.59624865602139,-73.76881906427418,airbnb,Airbnb-NYC
airbnb/26157426,Luxurious Deluxe King Room St. Regis Manhattan,40.76043,-73.97403,airbnb,Airbnb-NYC
airbnb/26163413,Deluxe Double Room with 2 Beds Shared Bath,40.73453,-73.98353,airbnb,Airbnb-NYC
airbnb/26164606,Studio Apartment with Gorgeous View!,40.81874,-73.95651,airbnb,Airbnb-NYC
airbnb/26167182,Historic penthouse apartment on Saint Marks Place,40.72802,-73.98873,airbnb,Airbnb-NYC
airbnb/26198112,Designer apartment on Riverside Dr-Upper West Side,40.7973,-73.97386,airbnb,Airbnb-NYC
airbnb/26221105,Good Vibe Large Bedroom in Bushwick,40.70112,-73.90908,airbnb,Airbnb-NYC
airbnb/25315860,A beautiful Room In A Safe Sheepshead Bay Area.,40.60078,-73.95111,airbnb,Airbnb-NYC
airbnb/25316571,Great in Greenpoint,40.7268,-73.95183,airbnb,Airbnb-NYC
airbnb/25317793,Awesome Cozy Room in The Heart of Sunnyside!,40.74104,-73.92636,airbnb,Airbnb-NYC
airbnb/25048895,"Spacious 2BR Duplex w/ Garden, AC+Office – 30 Day",40.6849,-73.93954,airbnb,Airbnb-NYC
airbnb/25071113,"Airy, art-filled home in bohemian East Village",40.72639,-73.98351,airbnb,Airbnb-NYC
airbnb/25071168,Spacious Guest Suite in Park Slope Brownstone,40.67397,-73.97733,airbnb,Airbnb-NYC
airbnb/25076765,Spacious Master Bedroom in Williamsburg,40.71899,-73.94336,airbnb,Airbnb-NYC
airbnb/25108878,Bushwick Garden Apartment,40.68341,-73.9084,airbnb,Airbnb-NYC
airbnb/25124293,Stylish One-Bedroom Apartment in Park Slope,40.67646,-73.98163,airbnb,Airbnb-NYC
airbnb/25125914,Stunning Renovation & Private Garden,40.68333,-73.95833,airbnb,Airbnb-NYC
airbnb/25134894,Massive Loft in SoHo/Little Italy,40.716217714087016,-73.99949726240709,airbnb,Airbnb-NYC
airbnb/25325029,Bushwick Room with a View,40.69761,-73.92179,airbnb,Airbnb-NYC
airbnb/25328184,Bedstuy Stay! Peaceful Two Bed Garden Apartment.,40.68786,-73.92713,airbnb,Airbnb-NYC
airbnb/25340524,Heart of Gramercy: Quiet & Spacious Studio,40.73699951171875,-73.98697662353516,airbnb,Airbnb-NYC
airbnb/25342124,Private Room near Central Park,40.76937,-73.98579,airbnb,Airbnb-NYC
airbnb/25346963,Townhouse Apartment steps away from Central Park,40.777195084168326,-73.96280875866347,airbnb,Airbnb-NYC
airbnb/25369739,Gowanus/Park Slope Garden Duplex w Washer/Dryer,40.6685,-73.99177,airbnb,Airbnb-NYC
airbnb/26221423,"Cozy 2BR in Trendy LIC, 1 Stop From Manhattan",40.74355,-73.95154,airbnb,Airbnb-NYC
airbnb/26235873,Voted #1 Airbnb In NYC,40.68981,-73.80105,airbnb,Airbnb-NYC
airbnb/26249544,Private insuite bathroom in sunny room,40.6957,-73.93488,airbnb,Airbnb-NYC
airbnb/26250476,Quiet Homestead in the city,40.67839,-74.00162,airbnb,Airbnb-NYC
airbnb/26251173,Large bedroom close to M & L trains with backyard,40.70067,-73.91395,airbnb,Airbnb-NYC
airbnb/26257823,Sunny Unique Lofted Bedroom w/private bath,40.68818,-73.91933,airbnb,Airbnb-NYC
airbnb/26271688,Room in 4BR1BA Sunnyside APT 11min Walk to Station,40.7365,-73.92049,airbnb,Airbnb-NYC
airbnb/26278372,"Private apartment with a view, stunning location.",40.63061,-73.96193,airbnb,Airbnb-NYC
airbnb/26283982,1 bedroom apartment in Upper east side Manhattan,40.77156,-73.95157,airbnb,Airbnb-NYC
airbnb/25416424,Spacious 1-Bedroom Apartment in Central Harlem,40.81678,-73.93978,airbnb,Airbnb-NYC
airbnb/25135206,Stunning Three-Level Loft w/ Roofdeck & Gym,40.71821,-73.95141,airbnb,Airbnb-NYC
airbnb/25137887,Beach front Dublex near jfk,40.58783,-73.79603,airbnb,Airbnb-NYC
airbnb/25138975,Charming Sunny 2-bedroom oasis in Rockaway Beach,40.58614,-73.8164,airbnb,Airbnb-NYC
airbnb/25140559,LOVELY ROOM  CLOSE TO MANHATTAN,40.7696,-73.92498,airbnb,Airbnb-NYC
airbnb/25140787,COUSY PRIVATE ROOM,40.7677,-73.92275,airbnb,Airbnb-NYC
airbnb/25141552,Private cozy room  in Ditmas Park best loc,40.6305,-73.96639,airbnb,Airbnb-NYC
airbnb/25155302,Spacious Flatbush Studio,40.6529,-73.95151,airbnb,Airbnb-NYC
airbnb/25182363,First floor #7,40.71917,-73.9497,airbnb,Airbnb-NYC
airbnb/25425106,Lovely private room in spacious top floor condo,40.67211,-73.92631,airbnb,Airbnb-NYC
airbnb/25443451,Sweet Lower Manhattan/Tribeca Loft Suite,40.71788787841797,-74.00497436523438,airbnb,Airbnb-NYC
airbnb/25448433,Large BR 1 Block From Subway 20 min to Manhattan,40.73057174682617,-73.86692810058594,airbnb,Airbnb-NYC
airbnb/25187461,Sunny Apartment @ Luxury Bldg in FiDi!,40.70502,-74.00749,airbnb,Airbnb-NYC
airbnb/25187576,1 Bedroom and Shared Bathroom,40.67425725191574,-73.81915423240892,airbnb,Airbnb-NYC
airbnb/25188064,"Sparkling clean, quiet apt to explore NYC & relax",40.68267,-73.91672,airbnb,Airbnb-NYC
airbnb/25188424,Tranquil BKLYN apt. with your own Garden,40.68091,-73.94887,airbnb,Airbnb-NYC
airbnb/25193004,Spacious apartment near the park and subway,40.65058,-73.96199,airbnb,Airbnb-NYC
airbnb/25205768,Spacious 1-bedroom apartment with beautiful views!,40.75711,-73.99161,airbnb,Airbnb-NYC
airbnb/25212748,Modern private bed & bath next to Barclays Center,40.6824,-73.97253,airbnb,Airbnb-NYC
airbnb/26874462,Peace and Happiness In Park Slope,40.66995,-73.97994,airbnb,Airbnb-NYC
airbnb/26294354,Organic Bohemian Pad in Brooklyn,40.68757,-73.92117,airbnb,Airbnb-NYC
airbnb/26295450,Sunny & ideally located room in luxury bldg @ FiDi,40.7067,-74.00781,airbnb,Airbnb-NYC
airbnb/26297631,Charming spacious garden level apt,40.64045,-73.9534,airbnb,Airbnb-NYC
airbnb/26301985,Entire 2 Bedroom Elegant Suite w Modern Amenities,40.67819,-73.89364,airbnb,Airbnb-NYC
airbnb/26304163,Park Slope Garden Duplex,40.66607,-73.98931,airbnb,Airbnb-NYC
airbnb/26327452,Great place in Propspect heights/Crown heights,40.67667,-73.95273,airbnb,Airbnb-NYC
airbnb/26327565,Queens home in quiet neighborhood,40.70453,-73.76203,airbnb,Airbnb-NYC
airbnb/26331103,"Quiet Room near RUMC (1st floor, Room 2)",40.63414,-74.1135,airbnb,Airbnb-NYC
airbnb/25456714,Charming★Central★Clean★Quiet 2BRDuplex☼Balcony★LES,40.7187,-73.98566,airbnb,Airbnb-NYC
airbnb/26332468,Clean & Comfortable 3BR in Prime Park Slope,40.6726,-73.98226,airbnb,Airbnb-NYC
airbnb/26333975,Sunny Sanctuary Near Prospect Park,40.67463,-73.95926,airbnb,Airbnb-NYC
airbnb/26344667,Private room in Apartment,40.8205,-73.95645,airbnb,Airbnb-NYC
airbnb/26351621,Modern Home on the Park,40.68822,-73.97298,airbnb,Airbnb-NYC
airbnb/26357145,Nice one bedroom near United Nations,40.7483,-73.9775,airbnb,Airbnb-NYC
airbnb/26357357,Private full 2b/2b apt near Train & Central Park,40.78999,-73.95021,airbnb,Airbnb-NYC
airbnb/26357377,Spacious Midtown one bedroom,40.74826,-73.97709,airbnb,Airbnb-NYC
airbnb/26385422,NY Hilton Club 2BR 2BA Condo Hotel,40.76134310646883,-73.97905576220876,airbnb,Airbnb-NYC
airbnb/26387184,Cozy apartment in the heart of South Harlem,40.80816,-73.95091,airbnb,Airbnb-NYC
airbnb/26874813,Chelsea,40.73877,-73.9994,airbnb,Airbnb-NYC
airbnb/26877222,Rroom in 4BR1BA Harlem Apt. 5min to 135 St station,40.81606,-73.94209,airbnb,Airbnb-NYC
airbnb/26887521,Sunny Harlem Haven on a Beautiful Harlem Block,40.8108,-73.93952,airbnb,Airbnb-NYC
airbnb/26890426,Red Hook Studio,40.67851,-74.01005,airbnb,Airbnb-NYC
airbnb/26896131,"Prospect Park, Bk Museum, Botanic Gardens and You",40.67316,-73.965,airbnb,Airbnb-NYC
airbnb/26897821,River front Brand New upper East side apt,40.77069,-73.94917,airbnb,Airbnb-NYC
airbnb/26898028,"ONE Room →→→20mins to TimesSQ ☆彡  COZY, COZY, COZY",40.74256,-73.90277,airbnb,Airbnb-NYC
airbnb/26900640,Cozy Room in Woodside Queens!,40.74249,-73.89317,airbnb,Airbnb-NYC
airbnb/26924026,1 bdr Pre-War across from Ft Tryon Park,40.86549,-73.92894,airbnb,Airbnb-NYC
airbnb/26925980,Cozy Williamsburg room,40.70833,-73.96582,airbnb,Airbnb-NYC
airbnb/25458237,Bed+bath+kitchen+garden+own entry. JUST RENOVATED!,40.67094,-73.94989,airbnb,Airbnb-NYC
airbnb/25460977,Fresh Studio in Brooklyn Townhouse,40.6697,-73.93334,airbnb,Airbnb-NYC
airbnb/25471574,"Solo Traveler Heaven, Close to Midtown & Airports",40.74011,-73.88734,airbnb,Airbnb-NYC
airbnb/25475518,Carnegie Hill-Clean Small 1 bedroom,40.7882,-73.94741,airbnb,Airbnb-NYC
airbnb/26949866,"Private with AC, quite room in Brooklyn",40.67586058866017,-73.95610325038433,airbnb,Airbnb-NYC
airbnb/26953332,AKA Times Square - 1bedroom suite,40.75778,-73.98378,airbnb,Airbnb-NYC
airbnb/26953399,AKA Times Square - 1bedroom suite,40.75595,-73.98326,airbnb,Airbnb-NYC
airbnb/26953727,AKA Times Square - Studio with Office,40.7557,-73.98375,airbnb,Airbnb-NYC
airbnb/26953759,AKA Times Square - Spacious Penthouse Hotel Room,40.75776,-73.98352,airbnb,Airbnb-NYC
airbnb/26954028,"AKA Times Square - 2 BR Washer/Dryer, Full Kitchen",40.75719,-73.98511,airbnb,Airbnb-NYC
airbnb/26954041,"AKA Times Square-2Bedroom - Washer/Dryer, Kitchen",40.75745,-73.98309,airbnb,Airbnb-NYC
airbnb/26391060,Private room with private bath in luxury building,40.81005,-73.93566,airbnb,Airbnb-NYC
airbnb/26394592,Ma-Don Hideaway,40.6916,-73.92559,airbnb,Airbnb-NYC
airbnb/26395296,The Yorkville Gem,40.78067,-73.95019,airbnb,Airbnb-NYC
airbnb/26398257,"Extra Large, Brand New Loft!",40.76595,-73.88185,airbnb,Airbnb-NYC
airbnb/26398428,Incredible Private Room in prime Bushwick,40.69581,-73.93262,airbnb,Airbnb-NYC
airbnb/26398894,Sleek 3BR/2BA: Train@900ft/NYC30mn by nycHubHomes,40.71107,-73.78388,airbnb,Airbnb-NYC
airbnb/26422113,Sunny Room in Brooklyn 2,40.64559,-73.92388,airbnb,Airbnb-NYC
airbnb/26425943,Sunny Williamsburg 1 BR near Peter Luger's,40.70909,-73.96338,airbnb,Airbnb-NYC
airbnb/26452047,Near To The City That Never Sleep! #2,40.62935,-74.16225,airbnb,Airbnb-NYC
airbnb/26983183,Steps from Waterfront - 1 Bedroom Apartment,40.74403,-73.95671,airbnb,Airbnb-NYC
airbnb/26987448,Colorful and Sunlit Bushwick!,40.7033,-73.91709,airbnb,Airbnb-NYC
airbnb/26988903,Sunny+ Modern Brooklyn apartment,40.72152,-73.94067,airbnb,Airbnb-NYC
airbnb/26991656,"Designer Penthouse,",40.76469,-73.97665,airbnb,Airbnb-NYC
airbnb/26991670,"Designer Penthouse, Walkable to Best of 5th Ave",40.76532,-73.97616,airbnb,Airbnb-NYC
airbnb/26991729,"Large Lux Apt, Full Kitchen, 24/7 Onsite Team",40.76326,-73.97648,airbnb,Airbnb-NYC
airbnb/27015594,Spacious Studio w/Wetbar,40.7648,-73.9767,airbnb,Airbnb-NYC
airbnb/27015617,"Studio w/Kitchenette, steps away from Central Park",40.76321,-73.97676,airbnb,Airbnb-NYC
airbnb/27019732,Spacious Apartment with Queen Bed in Park Slope,40.66309,-73.992958,airbnb,Airbnb-NYC
airbnb/25475944,Tourist spot,40.81541,-73.90144,airbnb,Airbnb-NYC
airbnb/25476838,Private Apartment w/Sunny Balcony in Riverdale NYC,40.90341,-73.90199,airbnb,Airbnb-NYC
airbnb/25484515,Your Home away from Home,40.89124,-73.84144,airbnb,Airbnb-NYC
airbnb/25486302,The Lexy II • Vibe 8611,40.74533081054688,-73.9798583984375,airbnb,Airbnb-NYC
airbnb/25488542,Private Bedroom in Washington Heights,40.84567,-73.93805,airbnb,Airbnb-NYC
airbnb/25489369,"Charming Duplex, Old World Greenwich Village",40.73088,-74.00328,airbnb,Airbnb-NYC
airbnb/25492295,"Style, Comfort & Convenience in NYC getaway",40.8041,-73.95428,airbnb,Airbnb-NYC
airbnb/25502145,Gorgeous Brooklyn Living,40.66951,-73.98206,airbnb,Airbnb-NYC
airbnb/25503835,Hidden Gem in Canarsie-FREE private parking,40.64558,-73.89528,airbnb,Airbnb-NYC
airbnb/25506725,Sunny East Village apartment,40.72824,-73.98533,airbnb,Airbnb-NYC
airbnb/25515856,1 Bed 1 Bath on Upper West Side Manhattan,40.78184,-73.98199,airbnb,Airbnb-NYC
airbnb/25517197,HUGE Soho LOFT-2.5 Bedrooms & 2 full Bathrooms,40.7234206,-74.0058693,airbnb,Airbnb-NYC
airbnb/25518572,Private Kosher Apt for L E $ $  near  Subway,40.62441,-73.96072,airbnb,Airbnb-NYC
airbnb/25519328,Summer Luxury in Harlem !!!,40.80959,-73.94377,airbnb,Airbnb-NYC
airbnb/25534630,2 bedroom Flat in Park Slope- Close to all Trains,40.67793,-73.98318,airbnb,Airbnb-NYC
airbnb/25537456,Garden Oasis on Prime East 62nd Street,40.76418,-73.96742,airbnb,Airbnb-NYC
airbnb/25540851,Modern Park slope duplex 4 bedrooms,40.67269,-73.98567,airbnb,Airbnb-NYC
airbnb/25543393,A Muse Inn,40.70794,-73.93511,airbnb,Airbnb-NYC
airbnb/25552076,Private Garden. Trendy Williamsburg location!,40.71397,-73.94185,airbnb,Airbnb-NYC
